subscription_id,customer_id,plan,contract_type,start_date,end_date,status,monthly_fee,tenure_months
8999,8999,Standard,Monthly,2024-10-11,,Active,99,19
9000,9000,Basic,Monthly,2025-11-15,,Active,49,6
9001,9001,Standard,Monthly,2024-02-02,,Active,99,28
9002,9002,Premium,Annual,2024-12-09,,Active,199,17
9003,9003,Standard,Annual,2026-02-09,,Active,99,3
9004,9004,Basic,Monthly,2025-05-05,2026-03-29,Churned,49,10
9005,9005,Premium,Monthly,2023-10-09,,Active,199,32
9006,9006,Premium,Annual,2024-05-26,,Active,199,24
9007,9007,Basic,Monthly,2024-06-21,2025-12-14,Churned,49,18
9008,9008,Standard,Annual,2025-11-20,,Active,99,6
9009,9009,Basic,Monthly,2025-01-23,,Active,49,16
9010,9010,Enterprise,Monthly,2025-10-11,,Active,499,7
9011,9011,Standard,Annual,2024-08-11,,Active,99,21
9012,9012,Basic,Monthly,2024-04-10,2025-01-11,Churned,49,9
9013,9013,Standard,Monthly,2024-08-15,,Active,99,21
9014,9014,Basic,Monthly,2026-03-04,,Active,49,2
9015,9015,Basic,Monthly,2024-04-02,2025-06-10,Churned,49,14
9016,9016,Basic,Monthly,2023-10-12,2025-03-30,Churned,49,17
9017,9017,Basic,Annual,2025-05-14,2026-02-11,Churned,49,9
9018,9018,Enterprise,Monthly,2024-08-06,,Active,499,22
9019,9019,Enterprise,Monthly,2026-02-08,,Active,499,3
9020,9020,Standard,Annual,2025-07-11,,Active,99,10
9021,9021,Premium,Monthly,2025-02-14,,Active,199,15
9022,9022,Standard,Monthly,2024-02-13,,Active,99,27
9023,9023,Standard,Monthly,2024-05-12,,Active,99,25
9024,9024,Basic,Monthly,2025-03-13,,Active,49,14
9025,9025,Standard,Annual,2023-10-26,,Active,99,31
9026,9026,Premium,Monthly,2024-06-05,,Active,199,24
9027,9027,Premium,Monthly,2025-08-28,,Active,199,9
9028,9028,Premium,Monthly,2025-05-13,,Active,199,12
9029,9029,Premium,Monthly,2025-08-18,,Active,199,9
9030,9030,Basic,Annual,2023-07-01,2023-10-11,Churned,49,3
9031,9031,Premium,Annual,2023-07-18,,Active,199,34
9032,9032,Basic,Monthly,2025-01-29,,Active,49,16
9033,9033,Basic,Monthly,2024-12-20,,Active,49,17
9034,9034,Premium,Annual,2024-02-18,,Active,199,27
9035,9035,Basic,Annual,2024-06-08,2025-08-01,Churned,49,13
9036,9036,Enterprise,Monthly,2026-02-08,,Active,499,3
9037,9037,Basic,Annual,2023-08-28,2024-05-01,Churned,49,8
9038,9038,Standard,Annual,2024-09-09,,Active,99,21
9039,9039,Standard,Monthly,2026-05-09,,Active,99,0
9040,9040,Standard,Annual,2025-01-08,,Active,99,16
9041,9041,Premium,Annual,2026-01-05,,Active,199,4
9042,9042,Basic,Annual,2023-11-14,2024-02-24,Churned,49,3
9043,9043,Premium,Annual,2025-06-27,,Active,199,11
9044,9044,Basic,Monthly,2024-10-27,2025-12-22,Churned,49,14
9045,9045,Standard,Monthly,2025-03-06,,Active,99,15
9046,9046,Standard,Annual,2025-09-11,,Active,99,8
9047,9047,Premium,Monthly,2024-05-14,,Active,199,24
9048,9048,Basic,Monthly,2023-08-10,,Active,49,34
9049,9049,Basic,Annual,2026-04-03,,Active,49,1
9050,9050,Premium,Monthly,2026-03-10,,Active,199,2
9051,9051,Basic,Annual,2024-12-23,,Active,49,17
9052,9052,Standard,Monthly,2025-04-16,,Active,99,13
9053,9053,Enterprise,Monthly,2025-08-14,,Active,499,9
9054,9054,Basic,Monthly,2024-09-19,,Active,49,20
9055,9055,Standard,Annual,2025-07-10,,Active,99,10
9056,9056,Standard,Monthly,2025-04-18,,Active,99,13
9057,9057,Enterprise,Monthly,2026-03-07,,Active,499,2
9058,9058,Basic,Monthly,2025-11-02,,Active,49,7
9059,9059,Basic,Monthly,2024-01-08,2024-05-19,Churned,49,4
9060,9060,Basic,Annual,2026-01-23,,Active,49,4
9061,9061,Premium,Monthly,2023-08-03,,Active,199,34
9062,9062,Basic,Monthly,2024-12-10,,Active,49,17
9063,9063,Standard,Monthly,2024-12-02,,Active,99,18
9064,9064,Premium,Annual,2023-09-30,,Active,199,32
9065,9065,Standard,Annual,2024-01-03,,Active,99,29
9066,9066,Standard,Monthly,2026-02-27,,Active,99,3
9067,9067,Basic,Monthly,2023-08-16,,Active,49,34
9068,9068,Standard,Monthly,2024-04-20,2025-04-02,Churned,99,11
9069,9069,Enterprise,Annual,2023-09-04,,Active,499,33
9070,9070,Basic,Annual,2023-11-27,2024-08-18,Churned,49,8
9071,9071,Standard,Monthly,2024-05-26,,Active,99,24
9072,9072,Standard,Monthly,2026-04-16,,Active,99,1
9073,9073,Enterprise,Monthly,2025-08-06,,Active,499,9
9074,9074,Standard,Monthly,2025-09-06,,Active,99,8
9075,9075,Standard,Annual,2024-09-18,,Active,99,20
9076,9076,Basic,Annual,2025-02-22,,Active,49,15
9077,9077,Premium,Annual,2025-06-12,,Active,199,11
9078,9078,Premium,Monthly,2025-07-03,,Active,199,11
9079,9079,Standard,Annual,2023-07-27,,Active,99,34
9080,9080,Premium,Annual,2024-05-30,,Active,199,24
9081,9081,Premium,Monthly,2026-05-22,,Active,199,0
9082,9082,Standard,Monthly,2026-05-01,,Active,99,1
9083,9083,Basic,Monthly,2026-03-17,,Active,49,2
9084,9084,Premium,Monthly,2025-05-19,,Active,199,12
9085,9085,Basic,Monthly,2025-06-11,,Active,49,11
9086,9086,Premium,Annual,2024-12-23,,Active,199,17
9087,9087,Basic,Annual,2025-08-22,,Active,49,9
9088,9088,Enterprise,Annual,2025-04-01,,Active,499,14
9089,9089,Standard,Annual,2026-03-23,,Active,99,2
9090,9090,Basic,Annual,2025-11-20,,Active,49,6
9091,9091,Premium,Monthly,2024-08-26,,Active,199,21
9092,9092,Basic,Monthly,2024-05-22,2026-01-24,Churned,49,20
9093,9093,Standard,Monthly,2025-10-28,,Active,99,7
9094,9094,Premium,Monthly,2024-05-24,,Active,199,24
9095,9095,Standard,Monthly,2025-05-29,,Active,99,12
9096,9096,Standard,Monthly,2026-03-15,,Active,99,2
9097,9097,Basic,Annual,2024-01-12,,Active,49,29
9098,9098,Basic,Annual,2024-06-14,2025-01-06,Churned,49,6
9099,9099,Enterprise,Monthly,2024-07-04,,Active,499,23
9100,9100,Basic,Monthly,2025-02-12,2026-04-11,Churned,49,14
9101,9101,Basic,Monthly,2023-09-10,2025-07-30,Churned,49,22
9102,9102,Basic,Monthly,2025-05-29,,Active,49,12
9103,9103,Basic,Annual,2026-04-30,,Active,49,1
9104,9104,Basic,Monthly,2026-02-08,,Active,49,3
9105,9105,Premium,Monthly,2023-11-09,,Active,199,31
9106,9106,Standard,Monthly,2025-09-03,,Active,99,9
9107,9107,Standard,Monthly,2025-08-14,,Active,99,9
9108,9108,Basic,Monthly,2023-08-10,,Active,49,34
9109,9109,Standard,Monthly,2025-09-26,,Active,99,8
9110,9110,Standard,Monthly,2025-11-20,,Active,99,6
9111,9111,Premium,Monthly,2023-07-12,,Active,199,35
9112,9112,Premium,Annual,2025-10-20,,Active,199,7
9113,9113,Standard,Monthly,2024-06-03,,Active,99,24
9114,9114,Basic,Monthly,2025-02-09,,Active,49,15
9115,9115,Standard,Annual,2024-04-04,,Active,99,26
9116,9116,Basic,Annual,2026-05-10,,Active,49,0
9117,9117,Basic,Monthly,2024-05-23,,Active,49,24
9118,9118,Premium,Annual,2024-02-04,,Active,199,28
9119,9119,Premium,Monthly,2024-06-18,,Active,199,23
9120,9120,Basic,Monthly,2024-01-15,2024-04-05,Churned,49,2
9121,9121,Basic,Annual,2025-07-07,2026-02-28,Churned,49,7
9122,9122,Basic,Monthly,2025-03-03,,Active,49,15
9123,9123,Basic,Monthly,2023-12-30,2024-03-18,Churned,49,2
9124,9124,Standard,Monthly,2025-07-28,,Active,99,10
9125,9125,Premium,Monthly,2026-04-05,,Active,199,1
9126,9126,Standard,Monthly,2025-06-14,,Active,99,11
9127,9127,Basic,Annual,2024-10-15,2025-06-17,Churned,49,8
9128,9128,Standard,Annual,2023-09-03,,Active,99,33
9129,9129,Standard,Monthly,2023-12-15,,Active,99,29
9130,9130,Basic,Annual,2025-02-22,,Active,49,15
9131,9131,Basic,Monthly,2024-01-26,,Active,49,28
9132,9132,Standard,Monthly,2024-03-07,,Active,99,27
9133,9133,Premium,Monthly,2025-02-05,,Active,199,16
9134,9134,Basic,Monthly,2026-04-23,,Active,49,1
9135,9135,Premium,Monthly,2023-10-28,,Active,199,31
9136,9136,Enterprise,Monthly,2024-08-22,,Active,499,21
9137,9137,Basic,Monthly,2025-10-11,,Active,49,7
9138,9138,Basic,Monthly,2025-08-04,,Active,49,10
9139,9139,Basic,Monthly,2026-05-06,,Active,49,0
9140,9140,Basic,Annual,2023-07-30,,Active,49,34
9141,9141,Basic,Monthly,2023-08-04,2023-11-18,Churned,49,3
9142,9142,Enterprise,Annual,2025-09-07,,Active,499,8
9143,9143,Standard,Monthly,2026-04-07,,Active,99,1
9144,9144,Standard,Monthly,2025-07-28,,Active,99,10
9145,9145,Standard,Annual,2024-02-10,,Active,99,28
9146,9146,Basic,Monthly,2025-12-03,,Active,49,6
9147,9147,Standard,Monthly,2026-01-05,,Active,99,4
9148,9148,Basic,Monthly,2026-03-07,,Active,49,2
9149,9149,Basic,Monthly,2024-08-29,2024-10-23,Churned,49,1
9150,9150,Basic,Monthly,2024-05-24,2026-01-26,Churned,49,20
9151,9151,Standard,Monthly,2024-07-25,,Active,99,22
9152,9152,Premium,Monthly,2024-11-26,,Active,199,18
9153,9153,Standard,Monthly,2025-05-13,,Active,99,12
9154,9154,Standard,Monthly,2024-10-15,,Active,99,19
9155,9155,Enterprise,Monthly,2024-06-28,,Active,499,23
9156,9156,Premium,Monthly,2025-06-01,2026-02-09,Churned,199,8
9157,9157,Standard,Monthly,2023-11-16,,Active,99,30
9158,9158,Basic,Annual,2023-07-31,,Active,49,34
9159,9159,Standard,Monthly,2023-12-07,,Active,99,30
9160,9160,Premium,Monthly,2026-02-26,,Active,199,3
9161,9161,Standard,Annual,2026-04-16,,Active,99,1
9162,9162,Standard,Monthly,2024-03-23,,Active,99,26
9163,9163,Standard,Monthly,2024-04-15,,Active,99,25
9164,9164,Enterprise,Monthly,2025-04-10,,Active,499,13
9165,9165,Premium,Monthly,2023-08-29,2023-11-23,Churned,199,2
9166,9166,Enterprise,Monthly,2024-05-07,,Active,499,25
9167,9167,Premium,Monthly,2024-05-27,,Active,199,24
9168,9168,Basic,Annual,2024-07-30,,Active,49,22
9169,9169,Enterprise,Monthly,2025-06-23,2026-02-01,Churned,499,7
9170,9170,Enterprise,Monthly,2026-04-19,,Active,499,1
9171,9171,Basic,Monthly,2026-01-10,2026-05-22,Churned,49,4
9172,9172,Premium,Annual,2024-02-22,,Active,199,27
9173,9173,Enterprise,Annual,2024-01-11,,Active,499,29
9174,9174,Basic,Monthly,2025-08-04,,Active,49,10
9175,9175,Basic,Annual,2025-04-08,,Active,49,13
9176,9176,Standard,Annual,2025-01-06,,Active,99,17
9177,9177,Basic,Monthly,2024-07-28,2026-01-10,Churned,49,17
9178,9178,Basic,Monthly,2024-01-19,,Active,49,28
9179,9179,Basic,Monthly,2024-05-04,2024-11-25,Churned,49,6
9180,9180,Standard,Annual,2023-06-27,,Active,99,35
9181,9181,Standard,Monthly,2025-05-07,,Active,99,13
9182,9182,Enterprise,Monthly,2025-04-08,,Active,499,13
9183,9183,Premium,Annual,2024-04-13,,Active,199,25
9184,9184,Standard,Monthly,2024-05-01,,Active,99,25
9185,9185,Standard,Annual,2024-11-20,,Active,99,18
9186,9186,Basic,Monthly,2023-11-12,2025-06-19,Churned,49,19
9187,9187,Standard,Annual,2024-11-09,,Active,99,18
9188,9188,Basic,Monthly,2025-09-21,,Active,49,8
9189,9189,Basic,Monthly,2024-06-20,2025-01-05,Churned,49,6
9190,9190,Standard,Annual,2024-08-10,2026-05-12,Churned,99,21
9191,9191,Basic,Annual,2023-11-10,,Active,49,31
9192,9192,Basic,Annual,2024-08-06,,Active,49,22
9193,9193,Basic,Monthly,2024-01-14,,Active,49,28
9194,9194,Basic,Monthly,2024-09-23,2025-05-01,Churned,49,7
9195,9195,Basic,Monthly,2024-09-21,2026-05-31,Churned,49,20
9196,9196,Standard,Annual,2026-04-29,,Active,99,1
9197,9197,Standard,Monthly,2024-02-03,,Active,99,28
9198,9198,Standard,Monthly,2024-01-23,,Active,99,28
9199,9199,Enterprise,Monthly,2024-05-01,,Active,499,25
9200,9200,Basic,Monthly,2024-06-29,2025-05-02,Churned,49,10
9201,9201,Enterprise,Monthly,2023-07-02,2025-03-28,Churned,499,21
9202,9202,Enterprise,Annual,2024-10-07,,Active,499,20
9203,9203,Basic,Monthly,2025-10-13,,Active,49,7
9204,9204,Standard,Monthly,2024-06-30,,Active,99,23
9205,9205,Basic,Monthly,2025-11-24,,Active,49,6
9206,9206,Basic,Monthly,2024-05-05,2025-01-13,Churned,49,8
9207,9207,Standard,Monthly,2024-08-09,,Active,99,22
9208,9208,Enterprise,Monthly,2026-02-10,,Active,499,3
9209,9209,Standard,Monthly,2024-06-18,2025-04-08,Churned,99,9
9210,9210,Basic,Monthly,2025-08-22,,Active,49,9
9211,9211,Basic,Monthly,2024-09-22,,Active,49,20
9212,9212,Basic,Monthly,2025-11-19,2026-01-17,Churned,49,1
9213,9213,Basic,Annual,2025-03-13,,Active,49,14
9214,9214,Standard,Monthly,2024-06-05,,Active,99,24
9215,9215,Basic,Monthly,2024-09-22,,Active,49,20
9216,9216,Premium,Monthly,2024-07-24,,Active,199,22
9217,9217,Basic,Monthly,2024-07-20,,Active,49,22
9218,9218,Premium,Annual,2025-07-14,,Active,199,10
9219,9219,Enterprise,Monthly,2025-08-20,,Active,499,9
9220,9220,Enterprise,Annual,2024-04-19,,Active,499,25
9221,9221,Basic,Annual,2023-10-28,,Active,49,31
9222,9222,Basic,Annual,2023-12-29,2025-10-24,Churned,49,22
9223,9223,Basic,Monthly,2024-04-01,2026-01-25,Churned,49,22
9224,9224,Enterprise,Monthly,2025-12-29,,Active,499,5
9225,9225,Standard,Monthly,2024-08-08,,Active,99,22
9226,9226,Standard,Monthly,2024-10-23,2025-11-28,Churned,99,13
9227,9227,Enterprise,Monthly,2024-07-01,2025-11-26,Churned,499,17
9228,9228,Standard,Annual,2023-12-18,,Active,99,29
9229,9229,Basic,Monthly,2024-11-12,2025-07-17,Churned,49,8
9230,9230,Basic,Annual,2025-01-12,2026-01-14,Churned,49,12
9231,9231,Basic,Monthly,2024-10-01,,Active,49,20
9232,9232,Basic,Monthly,2025-09-26,,Active,49,8
9233,9233,Standard,Monthly,2025-05-26,,Active,99,12
9234,9234,Standard,Annual,2025-05-02,,Active,99,13
9235,9235,Premium,Annual,2025-11-05,,Active,199,6
9236,9236,Premium,Annual,2024-01-08,2024-10-14,Churned,199,9
9237,9237,Basic,Annual,2025-12-02,,Active,49,6
9238,9238,Enterprise,Monthly,2023-08-18,2023-09-24,Churned,499,1
9239,9239,Standard,Annual,2024-07-20,2026-05-09,Churned,99,21
9240,9240,Premium,Annual,2025-07-23,,Active,199,10
9241,9241,Basic,Monthly,2025-02-12,,Active,49,15
9242,9242,Basic,Monthly,2023-07-11,,Active,49,35
9243,9243,Basic,Annual,2024-10-19,,Active,49,19
9244,9244,Standard,Monthly,2024-04-08,,Active,99,26
9245,9245,Basic,Annual,2025-11-02,,Active,49,7
9246,9246,Standard,Monthly,2025-09-05,,Active,99,8
9247,9247,Premium,Annual,2024-02-05,2024-07-10,Churned,199,5
9248,9248,Standard,Monthly,2025-07-28,2026-03-17,Churned,99,7
9249,9249,Standard,Annual,2025-10-06,,Active,99,7
9250,9250,Premium,Annual,2024-02-13,,Active,199,27
9251,9251,Premium,Monthly,2024-01-19,2024-10-03,Churned,199,8
9252,9252,Premium,Monthly,2026-01-23,,Active,199,4
9253,9253,Standard,Annual,2024-08-13,,Active,99,21
9254,9254,Premium,Monthly,2026-02-13,,Active,199,3
9255,9255,Premium,Monthly,2024-08-02,,Active,199,22
9256,9256,Enterprise,Monthly,2024-03-23,,Active,499,26
9257,9257,Standard,Monthly,2025-01-24,,Active,99,16
9258,9258,Standard,Monthly,2026-03-28,,Active,99,2
9259,9259,Basic,Monthly,2026-01-23,,Active,49,4
9260,9260,Basic,Monthly,2025-08-16,,Active,49,9
9261,9261,Premium,Monthly,2025-05-17,,Active,199,12
9262,9262,Standard,Monthly,2024-02-23,,Active,99,27
9263,9263,Premium,Annual,2025-02-02,,Active,199,16
9264,9264,Premium,Monthly,2025-09-06,,Active,199,8
9265,9265,Premium,Monthly,2023-06-24,,Active,199,35
9266,9266,Standard,Annual,2026-01-14,,Active,99,4
9267,9267,Basic,Annual,2024-12-31,2025-11-09,Churned,49,10
9268,9268,Standard,Annual,2025-04-19,,Active,99,13
9269,9269,Standard,Monthly,2025-05-23,2026-05-08,Churned,99,11
9270,9270,Basic,Annual,2023-11-29,,Active,49,30
9271,9271,Basic,Monthly,2025-12-01,,Active,49,6
9272,9272,Basic,Monthly,2025-08-18,,Active,49,9
9273,9273,Enterprise,Annual,2023-11-05,2024-08-30,Churned,499,9
9274,9274,Premium,Monthly,2023-07-29,2024-08-30,Churned,199,13
9275,9275,Standard,Annual,2023-11-06,,Active,99,31
9276,9276,Basic,Monthly,2024-01-23,,Active,49,28
9277,9277,Basic,Monthly,2026-01-24,2026-02-25,Churned,49,1
9278,9278,Premium,Monthly,2025-04-08,,Active,199,13
9279,9279,Basic,Monthly,2024-07-21,2025-07-12,Churned,49,11
9280,9280,Standard,Annual,2024-10-06,2026-03-25,Churned,99,17
9281,9281,Premium,Monthly,2026-03-03,,Active,199,3
9282,9282,Standard,Monthly,2024-12-28,,Active,99,17
9283,9283,Basic,Monthly,2026-03-19,,Active,49,2
9284,9284,Standard,Annual,2023-12-31,,Active,99,29
9285,9285,Standard,Annual,2025-03-03,,Active,99,15
9286,9286,Basic,Annual,2025-12-23,,Active,49,5
9287,9287,Standard,Monthly,2026-03-23,,Active,99,2
9288,9288,Standard,Annual,2026-04-28,,Active,99,1
9289,9289,Basic,Monthly,2023-07-01,,Active,49,35
9290,9290,Premium,Annual,2024-10-23,,Active,199,19
9291,9291,Basic,Monthly,2023-08-02,,Active,49,34
9292,9292,Standard,Monthly,2024-09-29,2025-12-18,Churned,99,14
9293,9293,Enterprise,Monthly,2026-01-23,,Active,499,4
9294,9294,Standard,Monthly,2023-10-25,,Active,99,31
9295,9295,Premium,Monthly,2026-02-19,,Active,199,3
9296,9296,Basic,Monthly,2023-08-20,2024-05-08,Churned,49,8
9297,9297,Standard,Monthly,2025-11-13,,Active,99,6
9298,9298,Premium,Monthly,2025-12-17,,Active,199,5
9299,9299,Basic,Annual,2024-06-17,2026-02-07,Churned,49,20
9300,9300,Standard,Monthly,2023-11-04,,Active,99,31
9301,9301,Basic,Annual,2026-05-02,,Active,49,1
9302,9302,Basic,Monthly,2023-08-23,2024-08-25,Churned,49,12
9303,9303,Standard,Monthly,2024-01-08,2025-01-16,Churned,99,12
9304,9304,Premium,Annual,2023-11-06,,Active,199,31
9305,9305,Basic,Annual,2024-07-22,,Active,49,22
9306,9306,Premium,Annual,2024-01-13,,Active,199,29
9307,9307,Basic,Monthly,2023-08-30,2023-10-13,Churned,49,1
9308,9308,Basic,Annual,2026-01-06,,Active,49,4
9309,9309,Standard,Monthly,2023-07-27,,Active,99,34
9310,9310,Enterprise,Monthly,2024-12-01,,Active,499,18
9311,9311,Standard,Monthly,2025-03-01,,Active,99,15
9312,9312,Basic,Annual,2023-12-29,,Active,49,29
9313,9313,Standard,Annual,2025-03-05,,Active,99,15
9314,9314,Enterprise,Annual,2025-10-21,,Active,499,7
9315,9315,Basic,Annual,2023-09-04,2025-01-23,Churned,49,16
9316,9316,Enterprise,Annual,2025-11-05,,Active,499,6
9317,9317,Basic,Monthly,2023-07-06,2025-01-12,Churned,49,18
9318,9318,Basic,Annual,2026-01-25,,Active,49,4
9319,9319,Standard,Monthly,2024-02-12,,Active,99,28
9320,9320,Basic,Monthly,2025-12-16,,Active,49,5
9321,9321,Premium,Monthly,2023-07-15,,Active,199,35
9322,9322,Basic,Monthly,2024-06-22,,Active,49,23
9323,9323,Standard,Monthly,2023-10-28,,Active,99,31
9324,9324,Standard,Monthly,2026-04-03,,Active,99,1
9325,9325,Standard,Annual,2024-11-07,,Active,99,19
9326,9326,Basic,Monthly,2024-12-21,,Active,49,17
9327,9327,Basic,Annual,2025-01-07,2026-05-26,Churned,49,16
9328,9328,Basic,Monthly,2024-01-19,,Active,49,28
9329,9329,Premium,Annual,2026-05-06,,Active,199,0
9330,9330,Basic,Monthly,2024-03-21,2025-04-29,Churned,49,13
9331,9331,Basic,Monthly,2025-01-11,,Active,49,16
9332,9332,Standard,Monthly,2023-11-23,,Active,99,30
9333,9333,Basic,Monthly,2024-10-18,,Active,49,19
9334,9334,Premium,Annual,2025-12-25,,Active,199,5
9335,9335,Premium,Monthly,2025-09-09,,Active,199,8
9336,9336,Enterprise,Monthly,2023-07-24,,Active,499,34
9337,9337,Basic,Monthly,2026-02-27,,Active,49,3
9338,9338,Enterprise,Monthly,2024-05-02,,Active,499,25
9339,9339,Standard,Annual,2025-04-08,,Active,99,13
9340,9340,Basic,Monthly,2023-07-01,2025-03-16,Churned,49,20
9341,9341,Premium,Monthly,2024-06-29,2025-09-30,Churned,199,15
9342,9342,Basic,Annual,2024-02-17,2024-05-02,Churned,49,2
9343,9343,Basic,Monthly,2025-12-01,,Active,49,6
9344,9344,Standard,Monthly,2024-10-09,,Active,99,20
9345,9345,Basic,Annual,2023-12-19,,Active,49,29
9346,9346,Enterprise,Monthly,2026-05-05,,Active,499,0
9347,9347,Standard,Monthly,2025-09-04,,Active,99,9
9348,9348,Standard,Annual,2025-03-02,,Active,99,15
9349,9349,Basic,Monthly,2025-10-18,,Active,49,7
9350,9350,Enterprise,Monthly,2024-01-03,,Active,499,29
9351,9351,Standard,Monthly,2025-05-17,,Active,99,12
9352,9352,Basic,Annual,2023-07-22,,Active,49,34
9353,9353,Basic,Monthly,2024-07-13,2025-07-08,Churned,49,12
9354,9354,Standard,Annual,2024-06-05,,Active,99,24
9355,9355,Enterprise,Monthly,2024-11-10,,Active,499,18
9356,9356,Basic,Monthly,2025-10-20,,Active,49,7
9357,9357,Premium,Monthly,2024-06-21,,Active,199,23
9358,9358,Basic,Annual,2024-07-24,2025-11-17,Churned,49,16
9359,9359,Basic,Monthly,2026-01-30,,Active,49,4
9360,9360,Premium,Monthly,2024-07-11,2025-11-25,Churned,199,16
9361,9361,Standard,Monthly,2023-07-11,,Active,99,35
9362,9362,Basic,Annual,2025-09-16,2026-05-09,Churned,49,7
9363,9363,Standard,Annual,2023-06-28,,Active,99,35
9364,9364,Standard,Monthly,2023-08-19,,Active,99,33
9365,9365,Basic,Monthly,2024-09-04,,Active,49,21
9366,9366,Standard,Monthly,2024-05-16,,Active,99,24
9367,9367,Standard,Monthly,2025-10-22,,Active,99,7
9368,9368,Premium,Monthly,2024-01-02,,Active,199,29
9369,9369,Premium,Monthly,2024-04-02,2025-04-29,Churned,199,13
9370,9370,Basic,Annual,2026-04-16,,Active,49,1
9371,9371,Enterprise,Monthly,2023-10-01,,Active,499,32
9372,9372,Standard,Monthly,2025-06-08,,Active,99,11
9373,9373,Basic,Monthly,2025-06-16,2026-02-14,Churned,49,8
9374,9374,Standard,Annual,2025-11-28,,Active,99,6
9375,9375,Premium,Annual,2025-08-25,,Active,199,9
9376,9376,Enterprise,Monthly,2023-10-22,,Active,499,31
9377,9377,Premium,Monthly,2024-10-09,,Active,199,20
9378,9378,Basic,Monthly,2026-02-11,,Active,49,3
9379,9379,Basic,Monthly,2025-06-03,,Active,49,12
9380,9380,Basic,Annual,2026-03-19,,Active,49,2
9381,9381,Enterprise,Monthly,2023-11-19,,Active,499,30
9382,9382,Basic,Monthly,2025-08-11,,Active,49,9
9383,9383,Basic,Annual,2024-12-09,,Active,49,17
9384,9384,Basic,Monthly,2024-11-04,,Active,49,19
9385,9385,Standard,Monthly,2024-09-08,,Active,99,21
9386,9386,Enterprise,Monthly,2023-12-12,,Active,499,30
9387,9387,Basic,Monthly,2025-07-24,,Active,49,10
9388,9388,Standard,Annual,2025-01-14,,Active,99,16
9389,9389,Standard,Monthly,2026-01-27,,Active,99,4
9390,9390,Enterprise,Monthly,2025-02-27,,Active,499,15
9391,9391,Enterprise,Monthly,2025-10-27,,Active,499,7
9392,9392,Basic,Annual,2024-07-22,,Active,49,22
