customer_id,signup_date,country,age,gender,acquisition_channel,company_size,industry,last_login_date
8199,2023-10-07,Australia,35,Male,Referral,Medium,Technology,2026-05-23
8200,2024-06-23,Canada,44,Female,Facebook Ads,Small,Manufacturing,2026-05-30
8201,2024-08-10,Canada,47,Female,LinkedIn,Small,Finance,2026-05-31
8202,2023-11-25,Singapore,56,Female,Google Ads,Medium,Technology,2026-02-24
8203,2023-09-19,USA,48,Female,Organic,Small,Finance,2026-03-05
8204,2023-12-25,Germany,49,Female,Facebook Ads,Small,Healthcare,2026-03-29
8205,2025-07-12,Germany,24,Female,LinkedIn,Small,Technology,2026-05-11
8206,2024-05-20,Australia,25,Female,Google Ads,Large,Retail,2026-05-29
8207,2025-12-16,Australia,39,Male,Referral,Medium,Healthcare,2026-05-25
8208,2025-09-12,Australia,29,Female,Organic,Small,Education,2026-05-21
8209,2025-09-24,USA,40,Female,Facebook Ads,Small,Technology,2026-04-19
8210,2023-11-21,Germany,57,Male,Google Ads,Small,Manufacturing,2026-01-25
8211,2024-12-02,USA,19,Male,Google Ads,Small,Manufacturing,2026-05-29
8212,2025-04-10,UK,65,Male,Google Ads,Small,Retail,2026-04-21
8213,2025-07-07,UK,32,Male,Referral,Small,Manufacturing,2026-04-22
8214,2025-02-05,Canada,35,Female,Organic,Small,Technology,2026-05-31
8215,2024-06-18,Singapore,42,Female,Facebook Ads,Medium,Technology,2026-05-21
8216,2024-11-02,Singapore,62,Male,Facebook Ads,Medium,Retail,2026-05-12
8217,2025-06-04,UK,20,Male,Organic,Large,Education,2026-05-05
8218,2026-03-03,Canada,53,Female,Facebook Ads,Large,Healthcare,2026-05-15
8219,2025-09-24,Germany,40,Female,Organic,Large,Manufacturing,2026-04-21
8220,2025-06-21,Canada,19,Male,Google Ads,Small,Manufacturing,2026-05-25
8221,2025-06-23,USA,41,Female,Referral,Medium,Manufacturing,2026-03-10
8222,2025-05-31,Australia,34,Male,Google Ads,Small,Healthcare,2026-05-31
8223,2024-03-12,Indonesia,30,Male,Referral,Small,Manufacturing,2026-04-16
8224,2025-09-12,Singapore,36,Male,Facebook Ads,Small,Retail,2026-05-20
8225,2024-10-05,Canada,48,Female,Google Ads,Small,Education,2026-03-26
8226,2024-09-17,Singapore,38,Male,Google Ads,Small,Manufacturing,2026-05-03
8227,2025-02-15,Canada,46,Female,Google Ads,Medium,Technology,2026-05-20
8228,2024-03-19,Germany,54,Male,Organic,Small,Healthcare,2026-05-22
8229,2025-11-12,USA,39,Female,Google Ads,Small,Retail,2026-04-23
8230,2024-01-17,Australia,56,Male,LinkedIn,Medium,Manufacturing,2026-05-17
8231,2025-01-05,Singapore,37,Male,Referral,Small,Education,2026-05-10
8232,2025-12-07,Singapore,47,Female,Facebook Ads,Medium,Manufacturing,2026-05-01
8233,2023-11-02,Australia,60,Female,Facebook Ads,Small,Finance,2026-04-23
8234,2025-01-28,Indonesia,51,Female,Referral,Small,Retail,2026-05-29
8235,2024-07-10,Germany,34,Female,Facebook Ads,Small,Education,2026-01-26
8236,2025-05-10,USA,21,Female,Organic,Small,Manufacturing,2026-04-25
8237,2024-05-19,Indonesia,28,Female,Facebook Ads,Large,Retail,2026-05-18
8238,2024-07-27,UK,29,Female,Organic,Medium,Retail,2026-05-06
8239,2023-10-05,Canada,22,Male,Google Ads,Small,Technology,2026-04-01
8240,2023-07-28,UK,22,Male,Referral,Medium,Education,2025-09-27
8241,2024-04-20,USA,26,Female,Google Ads,Medium,Finance,2026-02-20
8242,2026-04-09,Germany,21,Male,Referral,Small,Education,2026-05-24
8243,2024-12-18,USA,36,Female,Google Ads,Medium,Healthcare,2026-05-22
8244,2025-12-05,USA,23,Male,LinkedIn,Small,Technology,2026-05-23
8245,2024-03-14,Singapore,23,Male,Organic,Medium,Education,2026-05-11
8246,2024-03-21,UK,41,Female,Referral,Medium,Technology,2026-02-04
8247,2024-06-13,Indonesia,32,Female,Organic,Medium,Manufacturing,2026-04-16
8248,2024-12-23,Singapore,63,Male,Referral,Small,Finance,2026-04-21
8249,2024-07-28,USA,46,Female,Referral,Large,Retail,2026-05-20
8250,2025-10-29,Canada,18,Male,Organic,Medium,Manufacturing,2026-03-29
8251,2024-06-07,Indonesia,46,Male,Referral,Small,Education,2026-05-19
8252,2023-12-15,Germany,58,Male,Organic,Medium,Technology,2026-05-08
8253,2026-05-13,USA,60,Female,Facebook Ads,Small,Finance,2026-05-30
8254,2024-06-10,USA,53,Male,Google Ads,Large,Manufacturing,2026-05-02
8255,2024-05-07,UK,18,Male,Referral,Small,Education,2026-05-25
8256,2024-08-26,Germany,39,Female,Facebook Ads,Small,Retail,2026-03-01
8257,2026-01-05,USA,28,Female,Organic,Large,Healthcare,2026-05-21
8258,2024-10-18,Canada,39,Male,LinkedIn,Medium,Technology,2026-05-20
8259,2025-06-06,USA,53,Male,Organic,Large,Healthcare,2026-02-11
8260,2024-03-26,USA,23,Female,Google Ads,Large,Manufacturing,2026-05-27
8261,2026-05-10,USA,54,Female,Facebook Ads,Large,Manufacturing,2026-05-27
8262,2024-10-01,Germany,21,Male,Referral,Small,Finance,2026-05-18
8263,2025-10-25,Indonesia,62,Female,Referral,Large,Education,2026-05-10
8264,2023-12-31,Germany,44,Male,LinkedIn,Small,Education,2026-01-15
8265,2023-09-01,Indonesia,39,Female,Google Ads,Small,Healthcare,2026-02-07
8266,2024-04-27,USA,35,Male,Google Ads,Small,Healthcare,2026-03-28
8267,2025-09-05,Indonesia,21,Female,Facebook Ads,Medium,Manufacturing,2026-05-14
8268,2025-11-09,Singapore,62,Female,Organic,Medium,Retail,2026-05-22
8269,2026-04-18,UK,34,Male,Facebook Ads,Small,Retail,2026-05-31
8270,2023-10-08,USA,25,Female,Facebook Ads,Small,Technology,2026-05-14
8271,2025-05-22,Germany,21,Female,Facebook Ads,Small,Technology,2026-05-31
8272,2026-02-03,Australia,49,Female,LinkedIn,Large,Technology,2026-05-24
8273,2024-08-14,Australia,28,Female,Referral,Medium,Retail,2026-05-31
8274,2024-06-04,Indonesia,38,Male,LinkedIn,Small,Healthcare,2026-01-28
8275,2024-04-10,USA,37,Female,Google Ads,Medium,Healthcare,2026-05-23
8276,2024-09-04,Indonesia,27,Female,Referral,Medium,Technology,2026-05-29
8277,2023-12-10,Australia,52,Male,LinkedIn,Medium,Technology,2026-04-20
8278,2024-06-13,UK,25,Male,Referral,Medium,Manufacturing,2026-01-23
8279,2024-09-22,Germany,29,Female,Facebook Ads,Small,Education,2026-03-06
8280,2025-05-11,Germany,20,Female,Google Ads,Small,Retail,2026-04-20
8281,2025-03-29,Singapore,54,Male,LinkedIn,Small,Technology,2026-04-27
8282,2025-09-05,Germany,42,Male,Referral,Medium,Technology,2026-05-28
8283,2026-03-01,Germany,52,Male,LinkedIn,Small,Healthcare,2026-05-31
8284,2025-05-06,Australia,48,Male,Google Ads,Small,Manufacturing,2026-04-20
8285,2023-08-13,Indonesia,47,Female,Referral,Medium,Manufacturing,2026-02-05
8286,2025-06-02,USA,38,Female,Organic,Medium,Technology,2026-04-29
8287,2023-11-10,UK,20,Male,Referral,Small,Technology,2026-05-10
8288,2024-01-04,Singapore,47,Female,Organic,Medium,Education,2026-05-10
8289,2024-03-31,USA,18,Female,Referral,Small,Finance,2026-05-14
8290,2026-02-17,Australia,36,Female,LinkedIn,Small,Technology,2026-05-27
8291,2026-03-07,Australia,58,Female,Referral,Small,Technology,2026-05-31
8292,2024-09-02,Germany,45,Female,Google Ads,Medium,Education,2026-04-21
8293,2026-01-14,Singapore,28,Male,Facebook Ads,Medium,Healthcare,2026-05-21
8294,2023-10-26,Australia,25,Female,Google Ads,Small,Manufacturing,2026-05-03
8295,2026-01-26,Australia,27,Male,LinkedIn,Small,Finance,2026-05-20
8296,2024-05-19,Singapore,41,Female,Facebook Ads,Small,Retail,2026-05-19
8297,2025-11-07,Indonesia,47,Female,Organic,Medium,Manufacturing,2026-05-30
8298,2025-05-14,Australia,24,Male,Organic,Small,Education,2026-05-28
8299,2024-12-02,Indonesia,35,Female,Referral,Medium,Retail,2026-05-16
8300,2024-02-03,Australia,65,Male,Organic,Small,Finance,2026-02-01
8301,2025-05-29,UK,43,Male,Organic,Small,Retail,2026-05-28
8302,2025-02-22,USA,65,Male,Facebook Ads,Small,Finance,2026-05-29
8303,2025-11-02,UK,49,Male,Organic,Medium,Manufacturing,2026-05-24
8304,2023-06-28,Canada,63,Male,Referral,Medium,Retail,2026-04-03
8305,2024-09-30,USA,32,Female,LinkedIn,Medium,Education,2026-04-26
8306,2024-01-13,USA,38,Male,Referral,Small,Retail,2026-05-29
8307,2025-06-20,Indonesia,22,Female,Referral,Small,Education,2026-04-27
8308,2024-06-23,Germany,40,Female,Google Ads,Small,Technology,2026-05-08
8309,2023-07-02,Canada,41,Male,Referral,Small,Finance,2026-05-22
8310,2024-11-09,Canada,21,Male,Google Ads,Small,Healthcare,2026-04-20
8311,2026-04-25,UK,20,Male,Referral,Medium,Technology,2026-05-30
8312,2024-05-22,Australia,46,Female,Google Ads,Medium,Manufacturing,2026-05-22
8313,2024-09-17,Indonesia,53,Female,Organic,Medium,Education,2026-05-16
8314,2025-07-03,Canada,58,Female,Organic,Medium,Technology,2026-04-16
8315,2023-08-09,Singapore,18,Female,Referral,Small,Healthcare,2026-05-22
8316,2023-09-06,Australia,36,Male,Facebook Ads,Small,Technology,2026-04-18
8317,2023-06-27,Indonesia,18,Female,Referral,Small,Manufacturing,2026-05-26
8318,2025-03-24,Indonesia,38,Female,Organic,Medium,Education,2026-05-25
8319,2023-11-21,Singapore,58,Female,Organic,Small,Education,2026-04-18
8320,2025-01-23,Indonesia,61,Male,Referral,Small,Technology,2026-05-31
8321,2025-07-17,UK,36,Female,Facebook Ads,Large,Manufacturing,2026-05-25
8322,2023-07-01,Indonesia,38,Male,Organic,Small,Technology,2026-05-30
8323,2024-07-17,Canada,49,Male,Google Ads,Medium,Retail,2026-04-23
8324,2023-09-29,UK,41,Male,Google Ads,Small,Technology,2026-03-18
8325,2024-05-24,UK,58,Male,Organic,Medium,Education,2026-05-27
8326,2023-10-10,UK,49,Female,LinkedIn,Small,Education,2026-05-09
8327,2026-04-12,Australia,18,Female,Google Ads,Small,Technology,2026-05-31
8328,2024-11-09,Germany,28,Male,Facebook Ads,Small,Technology,2026-05-26
8329,2023-11-16,Germany,28,Female,LinkedIn,Small,Technology,2026-03-08
8330,2025-05-14,UK,62,Male,Facebook Ads,Small,Healthcare,2026-01-15
8331,2026-04-02,Indonesia,41,Male,Organic,Small,Finance,2026-05-30
8332,2025-11-25,UK,47,Male,Organic,Medium,Education,2026-05-14
8333,2024-03-16,Australia,48,Female,Organic,Medium,Technology,2026-05-29
8334,2026-03-12,Canada,57,Male,Facebook Ads,Medium,Technology,2026-05-28
8335,2024-01-16,Australia,19,Female,Organic,Medium,Technology,2026-05-14
8336,2025-12-28,Canada,19,Male,Referral,Small,Technology,2026-05-23
8337,2025-07-26,UK,65,Female,Organic,Small,Education,2026-05-30
8338,2024-10-03,Australia,31,Male,Google Ads,Small,Manufacturing,2026-04-29
8339,2023-12-08,Australia,27,Female,Facebook Ads,Small,Education,2026-05-23
8340,2023-12-14,UK,46,Male,Facebook Ads,Small,Education,2026-05-18
8341,2024-12-30,Canada,20,Male,LinkedIn,Small,Finance,2026-03-19
8342,2025-05-09,Australia,21,Female,Organic,Small,Finance,2026-05-30
8343,2023-11-09,Germany,20,Female,Organic,Small,Technology,2026-05-17
8344,2026-01-06,Canada,48,Male,Facebook Ads,Medium,Education,2026-05-16
8345,2025-01-12,USA,26,Female,Facebook Ads,Large,Technology,2026-05-28
8346,2024-05-08,Australia,32,Female,Referral,Small,Finance,2026-03-13
8347,2025-07-21,Germany,37,Male,Referral,Small,Manufacturing,2026-04-30
8348,2025-11-27,Canada,23,Female,LinkedIn,Medium,Education,2026-05-14
8349,2023-11-08,Indonesia,35,Female,Referral,Small,Technology,2026-04-30
8350,2023-07-20,UK,20,Female,Organic,Large,Retail,2026-05-28
8351,2023-11-23,Singapore,32,Male,Facebook Ads,Small,Education,2026-03-13
8352,2025-05-04,Australia,48,Female,Google Ads,Small,Manufacturing,2026-05-24
8353,2025-09-17,Indonesia,20,Male,Google Ads,Small,Finance,2026-05-18
8354,2026-01-12,Indonesia,31,Male,Google Ads,Medium,Education,2026-05-17
8355,2024-01-07,Singapore,33,Male,Facebook Ads,Small,Finance,2026-05-03
8356,2026-02-19,UK,19,Male,Referral,Small,Technology,2026-05-27
8357,2024-10-08,USA,37,Male,Facebook Ads,Large,Retail,2025-10-18
8358,2024-03-22,Germany,50,Female,Referral,Small,Retail,2026-05-24
8359,2026-04-25,Singapore,27,Female,Organic,Medium,Retail,2026-05-30
8360,2023-09-12,UK,48,Female,Referral,Small,Education,2025-11-28
8361,2023-08-25,USA,40,Male,Referral,Small,Technology,2026-01-29
8362,2025-05-11,Indonesia,53,Male,Google Ads,Small,Technology,2026-03-29
8363,2023-12-11,Australia,47,Male,Organic,Medium,Education,2025-07-06
8364,2024-02-18,Australia,28,Female,Referral,Small,Manufacturing,2026-05-12
8365,2025-03-20,Singapore,47,Female,Organic,Small,Retail,2026-04-19
8366,2026-03-17,Canada,24,Male,Facebook Ads,Small,Manufacturing,2026-05-30
8367,2025-06-07,Indonesia,59,Female,Google Ads,Small,Education,2026-05-29
8368,2024-04-04,Singapore,29,Male,Referral,Small,Education,2025-08-18
8369,2026-05-16,Germany,18,Male,Referral,Medium,Retail,2026-05-30
8370,2024-04-10,Indonesia,50,Male,Google Ads,Small,Technology,2026-05-25
8371,2026-04-15,UK,64,Male,LinkedIn,Small,Manufacturing,2026-05-30
8372,2025-05-14,UK,42,Female,Facebook Ads,Large,Retail,2026-05-30
8373,2025-04-06,Australia,22,Female,Facebook Ads,Small,Manufacturing,2026-05-21
8374,2024-12-15,UK,24,Female,Facebook Ads,Small,Finance,2026-05-26
8375,2024-02-14,USA,20,Male,Facebook Ads,Small,Education,2026-05-04
8376,2023-07-29,Singapore,18,Female,LinkedIn,Small,Education,2026-05-09
8377,2025-01-26,Germany,53,Male,LinkedIn,Medium,Education,2026-05-14
8378,2025-05-01,Canada,30,Female,Referral,Large,Healthcare,2026-05-03
8379,2024-01-09,Australia,42,Female,Google Ads,Small,Finance,2026-05-13
8380,2023-06-27,USA,31,Male,Facebook Ads,Medium,Retail,2026-04-02
8381,2025-01-15,Singapore,45,Female,LinkedIn,Small,Manufacturing,2026-05-27
8382,2025-06-24,Australia,54,Female,LinkedIn,Small,Technology,2026-05-09
8383,2023-09-02,Australia,49,Male,Google Ads,Small,Finance,2025-03-01
8384,2023-12-27,Singapore,39,Male,Referral,Small,Retail,2026-03-17
8385,2025-12-02,Singapore,51,Female,Organic,Small,Technology,2026-05-18
8386,2024-12-13,UK,38,Female,Facebook Ads,Large,Technology,2026-05-13
8387,2023-10-16,Canada,58,Female,Google Ads,Medium,Healthcare,2026-05-08
8388,2023-07-23,Indonesia,28,Male,Referral,Medium,Retail,2026-03-23
8389,2025-10-06,Canada,35,Female,Facebook Ads,Medium,Manufacturing,2026-05-28
8390,2026-01-25,UK,33,Male,Organic,Small,Education,2026-05-29
8391,2023-08-30,Canada,46,Male,Organic,Small,Education,2026-05-19
8392,2023-10-07,Germany,44,Female,Google Ads,Small,Healthcare,2026-05-06
8393,2025-02-02,Indonesia,18,Female,Facebook Ads,Small,Retail,2026-04-26
8394,2024-05-25,UK,18,Male,LinkedIn,Small,Healthcare,2026-04-28
8395,2025-05-31,Germany,42,Male,Organic,Small,Manufacturing,2026-05-04
8396,2025-02-19,Germany,50,Female,Referral,Small,Finance,2026-05-15
8397,2025-04-23,UK,39,Female,Google Ads,Small,Education,2026-05-30
8398,2023-07-16,Indonesia,45,Female,Referral,Small,Finance,2026-03-27
8399,2025-11-26,Australia,56,Male,Referral,Small,Manufacturing,2026-04-12
8400,2023-12-05,Germany,48,Female,Organic,Small,Technology,2026-05-19
8401,2024-12-09,USA,38,Female,Organic,Small,Finance,2026-05-16
8402,2024-02-22,Germany,63,Male,Facebook Ads,Small,Education,2026-03-29
8403,2026-04-16,Australia,31,Male,Facebook Ads,Small,Finance,2026-05-28
8404,2025-10-15,Indonesia,52,Female,Google Ads,Small,Manufacturing,2026-05-26
8405,2024-07-08,UK,45,Female,Google Ads,Small,Retail,2026-05-07
8406,2025-04-08,USA,21,Male,LinkedIn,Small,Retail,2026-05-28
8407,2024-09-06,UK,59,Male,Facebook Ads,Large,Finance,2026-05-20
8408,2025-04-17,Germany,59,Male,LinkedIn,Medium,Education,2026-05-26
8409,2026-04-02,Canada,44,Male,Referral,Small,Healthcare,2026-05-31
8410,2025-09-17,USA,59,Female,Organic,Small,Technology,2026-05-13
8411,2025-03-05,Canada,45,Female,LinkedIn,Medium,Manufacturing,2026-05-23
8412,2024-12-03,Indonesia,20,Female,Organic,Small,Technology,2026-05-24
8413,2024-09-29,Australia,23,Male,Organic,Small,Retail,2026-05-31
8414,2024-02-15,Germany,40,Female,LinkedIn,Small,Healthcare,2026-03-18
8415,2025-11-11,Singapore,33,Male,Organic,Small,Education,2026-05-28
8416,2023-07-06,Indonesia,35,Female,Google Ads,Medium,Retail,2026-05-14
8417,2024-02-18,Singapore,37,Male,Organic,Large,Healthcare,2026-05-18
8418,2026-03-30,Canada,63,Male,LinkedIn,Medium,Education,2026-05-25
8419,2025-01-04,Australia,50,Female,Google Ads,Small,Finance,2026-05-08
8420,2026-01-12,Canada,24,Female,Referral,Small,Retail,2026-05-24
8421,2024-07-24,Australia,24,Male,Referral,Small,Education,2026-05-05
8422,2023-07-05,Singapore,60,Female,Organic,Medium,Retail,2026-05-30
8423,2025-09-04,USA,31,Female,Organic,Medium,Healthcare,2026-04-24
8424,2025-09-06,USA,19,Female,LinkedIn,Small,Retail,2026-05-10
8425,2025-07-11,Germany,34,Male,LinkedIn,Medium,Manufacturing,2026-05-13
8426,2025-06-05,UK,60,Female,LinkedIn,Small,Retail,2026-05-27
8427,2025-01-22,Singapore,61,Female,Organic,Medium,Finance,2026-04-21
8428,2026-04-05,UK,49,Female,LinkedIn,Small,Retail,2026-05-31
8429,2024-10-06,USA,28,Female,Facebook Ads,Medium,Finance,2026-05-05
8430,2024-10-27,Singapore,53,Female,LinkedIn,Small,Manufacturing,2026-05-15
8431,2025-07-21,Australia,49,Female,Facebook Ads,Large,Finance,2026-05-26
8432,2024-08-15,USA,34,Male,LinkedIn,Medium,Finance,2026-04-17
8433,2024-01-03,Indonesia,51,Male,Google Ads,Small,Technology,2026-05-12
8434,2026-01-29,Germany,35,Male,Organic,Large,Finance,2026-05-22
8435,2023-10-07,Singapore,26,Female,Referral,Medium,Healthcare,2026-04-17
8436,2023-12-04,Singapore,36,Male,Google Ads,Medium,Finance,2026-05-12
8437,2024-09-11,Australia,62,Female,LinkedIn,Medium,Education,2026-02-08
8438,2025-07-13,Germany,49,Female,Organic,Small,Retail,2026-05-20
8439,2023-10-27,Germany,26,Female,Referral,Medium,Education,2026-03-23
8440,2024-12-11,Germany,27,Male,LinkedIn,Small,Technology,2026-04-18
8441,2025-02-13,Germany,46,Male,Organic,Small,Education,2026-05-20
8442,2025-07-01,Germany,53,Female,LinkedIn,Large,Education,2026-05-22
8443,2025-06-13,Australia,28,Male,Organic,Small,Healthcare,2026-05-21
8444,2026-04-26,Canada,25,Male,Facebook Ads,Small,Healthcare,2026-05-28
8445,2024-07-07,Australia,40,Female,Organic,Large,Finance,2026-03-13
8446,2023-12-12,UK,51,Male,Organic,Small,Healthcare,2026-05-14
8447,2024-09-07,Germany,54,Male,LinkedIn,Medium,Education,2026-05-24
8448,2025-01-21,Singapore,34,Male,LinkedIn,Medium,Healthcare,2026-05-04
8449,2026-03-01,Germany,40,Male,Google Ads,Large,Finance,2026-05-25
8450,2024-04-17,UK,31,Female,LinkedIn,Small,Retail,2026-05-31
8451,2024-04-22,Singapore,19,Male,Referral,Medium,Finance,2026-05-01
8452,2023-09-02,USA,64,Male,Facebook Ads,Small,Manufacturing,2026-04-17
8453,2026-05-17,UK,33,Female,Referral,Small,Manufacturing,2026-05-31
8454,2023-12-28,UK,38,Male,Referral,Small,Manufacturing,2025-06-21
8455,2025-03-02,Singapore,25,Male,Facebook Ads,Small,Manufacturing,2026-05-25
8456,2024-04-21,USA,22,Male,Referral,Small,Finance,2026-05-16
8457,2025-03-28,USA,60,Male,LinkedIn,Small,Retail,2026-04-09
8458,2024-02-06,Australia,50,Male,Referral,Medium,Retail,2026-04-18
8459,2024-06-16,USA,49,Male,LinkedIn,Medium,Retail,2026-04-30
8460,2026-01-02,USA,57,Female,Organic,Medium,Finance,2026-05-22
8461,2023-11-26,Germany,60,Male,Google Ads,Small,Finance,2026-04-29
8462,2024-10-06,UK,63,Male,Google Ads,Small,Retail,2026-05-19
8463,2026-04-12,Canada,18,Female,Facebook Ads,Small,Healthcare,2026-05-30
8464,2025-04-27,Singapore,49,Male,Referral,Small,Manufacturing,2026-05-28
8465,2026-01-31,Indonesia,59,Male,Referral,Medium,Education,2026-05-15
8466,2024-11-27,Germany,49,Female,Google Ads,Medium,Manufacturing,2026-05-23
8467,2024-05-30,Canada,57,Female,Google Ads,Small,Technology,2026-03-22
8468,2023-06-24,Indonesia,51,Female,LinkedIn,Small,Technology,2026-05-23
8469,2024-03-21,Indonesia,61,Male,Facebook Ads,Large,Retail,2026-05-04
8470,2025-08-01,Singapore,54,Male,Facebook Ads,Small,Finance,2026-05-11
8471,2024-08-30,Singapore,56,Male,Organic,Small,Healthcare,2026-05-23
8472,2025-04-28,USA,38,Female,Google Ads,Small,Healthcare,2026-05-28
8473,2025-06-16,Germany,52,Female,Organic,Small,Healthcare,2026-05-25
8474,2024-11-11,Singapore,32,Male,Google Ads,Small,Manufacturing,2026-05-06
8475,2025-08-22,Germany,54,Male,Organic,Medium,Finance,2026-05-27
8476,2026-01-08,Singapore,37,Female,LinkedIn,Medium,Technology,2026-05-27
8477,2023-12-02,Australia,45,Male,Referral,Small,Manufacturing,2026-05-23
8478,2024-01-18,USA,27,Male,Organic,Medium,Technology,2026-04-20
8479,2024-12-07,Canada,49,Female,LinkedIn,Medium,Education,2026-02-22
8480,2024-09-20,UK,51,Female,Organic,Medium,Healthcare,2026-05-28
8481,2024-09-25,USA,58,Male,LinkedIn,Small,Manufacturing,2026-04-13
8482,2024-11-06,USA,59,Female,Google Ads,Small,Manufacturing,2026-03-26
8483,2024-08-15,USA,39,Male,Referral,Medium,Retail,2025-10-08
